Graph_Type,Base_Diameter,Achieved_Reduced_Diameter,QAOA_Layers_p,Formal_Strategy,Mean_AR,Max_AR,Min_AR,Std_AR,Unique_N_Tested,Total_Graphs_Tested,Baseline_Mean_AR,Absolute_AR_Lift,Improvement_Percentage
Tree,11,6,2,XX_Mixer,0.9333332633552774,0.9333332633552774,0.9333332633552774,0.0,1,1,0.933333304775621,-4.142034359944091e-08,-4.437894092871636e-06
Tree,11,6,2,XX+YY_Mixer,0.933333193652278,0.933333193652278,0.933333193652278,0.0,1,1,0.933333304775621,-1.1112334308283067e-07,-1.1906072837457075e-05
Tree,11,5,2,XX_Mixer,0.9333333150379048,0.9333333150379048,0.9333333150379048,0.0,1,1,0.933333304775621,1.0262283800521743e-08,1.0995304408416946e-06
Tree,11,5,2,XX+YY_Mixer,0.8999998745382475,0.8999998745382475,0.8999998745382475,0.0,1,1,0.933333304775621,-0.03333343023737356,-3.5714390632815918
Tree,11,4,2,XX_Mixer,0.9333330772244474,0.9333330772244474,0.9333330772244474,0.0,1,1,0.933333304775621,-2.2755117368156164e-07,-2.4380483640436073e-05
Tree,11,4,2,XX+YY_Mixer,0.9333332658431516,0.9333332658431516,0.9333332658431516,0.0,1,1,0.933333304775621,-3.8932469470509545e-08,-4.171336142330113e-06
Tree,11,3,2,XX_Mixer,0.9333331936660142,0.9333331936660142,0.9333331936660142,0.0,1,1,0.933333304775621,-1.111096068484585e-07,-1.1904601098015025e-05
Tree,11,3,2,XX+YY_Mixer,0.9333332336154192,0.9333332336154192,0.9333332336154192,0.0,1,1,0.933333304775621,-7.116020184216865e-08,-7.624307573517479e-06
Tree,11,2,2,XX_Mixer,0.9332691906025996,0.9333331289828684,0.9332052522223308,9.042252453234742e-05,1,2,0.933333304775621,-6.411417302143452e-05,-0.006869375891054049
Tree,11,2,2,XX+YY_Mixer,0.9661195264114364,0.9989060101740372,0.9333330426488354,0.04636708999959542,1,2,0.933333304775621,0.03278622163581535,3.5128095684635783
Tree,11,11,3,Standard_QAOA,0.9666664629879872,0.9666664629879872,0.9666664629879872,0.0,1,1,0.9666664629879872,0.0,0.0
Tree,11,8,3,XX_Mixer,0.9333323857855912,0.9333323857855912,0.9333323857855912,0.0,1,1,0.9666664629879872,-0.033334077202396006,-3.4483535406162376
Tree,11,8,3,XX+YY_Mixer,0.9333320795660964,0.9333320795660964,0.9333320795660964,0.0,1,1,0.9666664629879872,-0.03333438342189077,-3.4483852185016803
Tree,11,7,3,XX_Mixer,0.9666660007523148,0.9666660007523148,0.9666660007523148,0.0,1,1,0.9666664629879872,-4.6223567240488705e-07,-4.781749342747513e-05
Tree,11,7,3,XX+YY_Mixer,0.9666656910037988,0.9666656910037988,0.9666656910037988,0.0,1,1,0.9666664629879872,-7.719841883524481e-07,-7.986045010460258e-05
Tree,11,6,3,XX_Mixer,0.9666659223952128,0.9666659223952128,0.9666659223952128,0.0,1,1,0.9666664629879872,-5.405927744339678e-07,-5.5923402241863624e-05
Tree,11,6,3,XX+YY_Mixer,0.9333330902914672,0.9333330902914672,0.9333330902914672,0.0,1,1,0.9666664629879872,-0.033333372696520036,-3.4482806606826775
Tree,11,5,3,XX_Mixer,0.9666663317831448,0.9666663317831448,0.9666663317831448,0.0,1,1,0.9666664629879872,-1.3120484243511754e-07,-1.357291759450933e-05
Tree,11,5,3,XX+YY_Mixer,0.9666665903064752,0.9666665903064752,0.9666665903064752,0.0,1,1,0.9666664629879872,1.2731848797464806e-07,1.317088084147492e-05
Tree,11,4,3,XX_Mixer,0.9666508225777584,0.9666508225777584,0.9666508225777584,0.0,1,1,0.9666664629879872,-1.5640410228834334e-05,-0.0016179738128588306
Tree,11,4,3,XX+YY_Mixer,0.9666663144238612,0.9666663144238612,0.9666663144238612,0.0,1,1,0.9666664629879872,-1.4856412600128266e-07,-1.53687059280062e-05
Tree,11,3,3,XX_Mixer,0.9666643645183896,0.9666643645183896,0.9666643645183896,0.0,1,1,0.9666664629879872,-2.098469597644481e-06,-0.0002170831075651539
Tree,11,3,3,XX+YY_Mixer,0.9666639711629266,0.9666639711629266,0.9666639711629266,0.0,1,1,0.9666664629879872,-2.4918250606242864e-06,-0.0002577750605852199
Tree,11,2,3,XX_Mixer,0.9035392233869755,0.9333309651687396,0.8737474816052112,0.042131885274488155,1,2,0.9666664629879872,-0.06312723960101174,-6.530405472626417
Tree,11,2,3,XX+YY_Mixer,0.9466136727465144,0.966665935057188,0.9265614104358408,0.02835818131601744,1,2,0.9666664629879872,-0.020052790241472773,-2.0744270137901712
