Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N14_id1_Mix1_Diam_2_p_3,14,1,6,2,13,XX_Mixer,3,0.947368045898115,41,10703,17.999992872064183,19,Intermediate_Sweep,Standard_Rxx,Bipartite,19,2,1,0,1111111
N14_id1_Mix2_Diam_2_p_1,14,1,6,2,13,XX+YY_Mixer,1,0.7672288826623712,19,4747,14.577348770585052,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,2,2,0,11111110000000
N14_id1_Mix2_Diam_2_p_2,14,1,6,2,13,XX+YY_Mixer,2,0.9473681932940782,35,6882,17.999995672587485,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,2,2,0,1111111
N14_id1_Mix2_Diam_2_p_3,14,1,6,2,13,XX+YY_Mixer,3,0.9999946177698088,51,13205,18.99989773762637,19,Intermediate_Sweep,XX+YY_Driver,Bipartite,19,2,2,0,11111110000000
N14_id1_Mix1_Diam_1_p_1,14,1,6,1,72,XX_Mixer,1,0.767228910537143,36,12190,14.577349300205718,19,Hypo_1,Standard_Rxx,Bipartite,19,1,1,0,1111111
N14_id1_Mix1_Diam_1_p_2,14,1,6,1,72,XX_Mixer,2,0.8947314524456881,70,15192,16.999897596468074,19,Hypo_1,Standard_Rxx,Bipartite,19,1,1,0,1111111
N14_id1_Mix1_Diam_1_p_3,14,1,6,1,72,XX_Mixer,3,0.943389681114554,104,15168,17.92440394117653,19,Hypo_1,Standard_Rxx,Bipartite,19,1,1,0,1111111
N14_id1_Mix2_Diam_1_p_1,14,1,6,1,72,XX+YY_Mixer,1,0.9999989865688788,62,9116,18.9999807448087,19,Hypo_1,XX+YY_Driver,Bipartite,19,1,2,0,1111111
N14_id1_Mix2_Diam_1_p_2,14,1,6,1,72,XX+YY_Mixer,2,0.9999425495577864,121,15192,18.99890844159794,19,Hypo_1,XX+YY_Driver,Bipartite,19,1,2,0,11111110000000
N14_id1_Mix2_Diam_1_p_3,14,1,6,1,72,XX+YY_Mixer,3,0.9931785407826772,180,15168,18.870392274870863,19,Hypo_1,XX+YY_Driver,Bipartite,19,1,2,0,11111110000000
N14_id3_Mix1_Diam_6_p_1,14,3,6,6,0,Standard_QAOA,1,0.7777777672812156,10,1155,13.999999811061882,13,Standard_QAOA,Standard_Rxx,Bipartite,18,6,1,0,11000111111011
N14_id3_Mix1_Diam_6_p_2,14,3,6,6,0,Standard_QAOA,2,0.8888888268293874,15,2795,15.999998882928974,18,Standard_QAOA,Standard_Rxx,Bipartite,18,6,1,0,1111111
N14_id3_Mix1_Diam_6_p_3,14,3,6,6,0,Standard_QAOA,3,0.9444428102706596,21,6887,16.999970584871875,18,Standard_QAOA,Standard_Rxx,Bipartite,18,6,1,0,1111111
N14_id3_Mix1_Diam_5_p_1,14,3,6,5,1,XX_Mixer,1,0.7777777647774923,10,1258,13.99999976599486,13,Intermediate_Sweep,Standard_Rxx,Bipartite,18,5,1,0,11100111111010
N14_id3_Mix1_Diam_5_p_2,14,3,6,5,1,XX_Mixer,2,0.888888364621473,15,3819,15.999990563186516,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,5,1,0,1111111
N14_id3_Mix1_Diam_5_p_3,14,3,6,5,1,XX_Mixer,3,0.9444442051808452,22,12100,16.999995693255215,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,5,1,0,1111111
N14_id3_Mix2_Diam_5_p_1,14,3,6,5,1,XX+YY_Mixer,1,0.7777777688566899,10,1666,13.999999839420418,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,5,2,0,11111110000000
N14_id3_Mix2_Diam_5_p_2,14,3,6,5,1,XX+YY_Mixer,2,0.8888882003363351,16,3551,15.999987606054033,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,5,2,0,1111111
N14_id3_Mix2_Diam_5_p_3,14,3,6,5,1,XX+YY_Mixer,3,0.944444177028215,23,5900,16.99999518650787,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,5,2,0,1111111
N14_id3_Mix1_Diam_4_p_1,14,3,6,4,2,XX_Mixer,1,0.7777777713060031,10,1190,13.999999883508057,16,Intermediate_Sweep,Standard_Rxx,Bipartite,18,4,1,0,11101110101010
N14_id3_Mix1_Diam_4_p_2,14,3,6,4,2,XX_Mixer,2,0.8654079555254186,15,7038,15.577343199457536,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,4,1,0,1111111
N14_id3_Mix1_Diam_4_p_3,14,3,6,4,2,XX_Mixer,3,0.944443986491198,22,12772,16.999991756841563,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,4,1,0,11111110000000
N14_id3_Mix2_Diam_4_p_1,14,3,6,4,2,XX+YY_Mixer,1,0.7777777621331337,11,1610,13.999999718396406,11,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,4,2,0,11001110111011
N14_id3_Mix2_Diam_4_p_2,14,3,6,4,2,XX+YY_Mixer,2,0.8888884118143713,17,2967,15.999991412658684,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,4,2,0,1111111
N14_id3_Mix2_Diam_4_p_3,14,3,6,4,2,XX+YY_Mixer,3,0.9999980645258212,24,10609,17.99996516146478,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,4,2,0,11111110000000
N14_id3_Mix1_Diam_3_p_1,14,3,6,3,3,XX_Mixer,1,0.7777777588211072,11,1656,13.999999658779933,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,3,1,0,1111111
N14_id3_Mix1_Diam_3_p_2,14,3,6,3,3,XX_Mixer,2,0.8888887087887191,16,3905,15.999996758196945,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,3,1,0,1111111
N14_id3_Mix1_Diam_3_p_3,14,3,6,3,3,XX_Mixer,3,0.9444437818625172,24,9540,16.999988073525312,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,3,1,0,1111111
N14_id3_Mix2_Diam_3_p_1,14,3,6,3,3,XX+YY_Mixer,1,0.7777777685648305,12,1656,13.99999983416695,13,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,3,2,0,11100111111010
N14_id3_Mix2_Diam_3_p_2,14,3,6,3,3,XX+YY_Mixer,2,0.94444426474356,18,7739,16.999996765384083,16,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,3,2,0,10001110101
N14_id3_Mix2_Diam_3_p_3,14,3,6,3,3,XX+YY_Mixer,3,0.9999989363016376,27,8374,17.999980853429477,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,3,2,0,1111111
N14_id3_Mix1_Diam_2_p_1,14,3,6,2,18,XX_Mixer,1,0.777777765981192,14,5457,13.999999787661457,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,2,1,0,1111111
